"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","KP","Final_Third","PPA","CrsPA","PrgP"
"Serie A","2024-04-06","Serie A (Matchweek 31)","Empoli","3-4-3",3,0.5,"Nicolò Cambiaghi · 6&rsquor; Matteo Cancellieri · 74&rsquor; M'Baye Niang · 90+4&rsquor;","2","0","Torino","3-4-1-2",2,2.1,"Duván Zapata · 60&rsquor; Duván Zapata · 90+1&rsquor;","1","0","https://fbref.com/en/matches/4b35fb0d/Empoli-Torino-April-6-2024-Serie-A","Torino","Away",NA,990,480,575,83.5,8580,2859,214,231,92.6,214,242,88.4,43,84,51.2,2,2.1,1.2,18,40,13,8,44
"Serie A","2024-04-07","Serie A (Matchweek 31)","Frosinone","3-4-3",0,0.4,"","1","0","Bologna","4-1-4-1",0,2,"","3","0","https://fbref.com/en/matches/9e8b48ec/Frosinone-Bologna-April-7-2024-Serie-A","Frosinone","Home",NA,990,241,345,69.9,4109,1812,116,137,84.7,101,126,80.2,18,60,30,0,0.2,0.2,8,15,5,3,19
"Serie A","2024-04-07","Serie A (Matchweek 31)","Frosinone","3-4-3",0,0.4,"","1","0","Bologna","4-1-4-1",0,2,"","3","0","https://fbref.com/en/matches/9e8b48ec/Frosinone-Bologna-April-7-2024-Serie-A","Bologna","Away",NA,990,535,630,84.9,8310,2832,311,340,91.5,171,189,90.5,37,64,57.8,0,1.7,1,12,33,8,2,37
"Serie A","2024-04-07","Serie A (Matchweek 31)","Monza","3-4-3",2,0.4,"Milan Đurić · 9&rsquor; Andrea Colpani · 62&rsquor;","3","0","Napoli","4-3-3",4,2.2,"Victor Osimhen · 55&rsquor; Matteo Politano · 57&rsquor; Piotr Zieliński · 61&rsquor; Giacomo Raspadori · 68&rsquor;","1","0","https://fbref.com/en/matches/9bd21fb8/Monza-Napoli-April-7-2024-Serie-A","Monza","Home",NA,990,300,375,80,6373,2263,95,107,88.8,152,173,87.9,51,82,62.2,2,0.3,0.4,6,16,3,1,21
"Serie A","2024-04-07","Serie A (Matchweek 31)","Monza","3-4-3",2,0.4,"Milan Đurić · 9&rsquor; Andrea Colpani · 62&rsquor;","3","0","Napoli","4-3-3",4,2.2,"Victor Osimhen · 55&rsquor; Matteo Politano · 57&rsquor; Piotr Zieliński · 61&rsquor; Giacomo Raspadori · 68&rsquor;","1","0","https://fbref.com/en/matches/9bd21fb8/Monza-Napoli-April-7-2024-Serie-A","Napoli","Away",NA,990,524,594,88.2,8986,2828,268,291,92.1,210,226,92.9,45,68,66.2,2,1.1,1.3,14,54,9,2,56
"Serie A","2024-04-07","Serie A (Matchweek 31)","Hellas Verona","4-4-2",1,1.3,"Federico Bonazzoli · 8&rsquor;","3","0","Genoa","3-5-2",2,2.2,"Caleb Ekuban · 45&rsquor; Albert Guðmundsson · 58&rsquor;","1","0","https://fbref.com/en/matches/b266d1c5/Hellas-Verona-Genoa-April-7-2024-Serie-A","Hellas Verona","Home",NA,990,417,540,77.2,8052,3117,142,168,84.5,196,229,85.6,63,99,63.6,1,1.3,1.4,11,42,12,2,58
"Serie A","2024-04-07","Serie A (Matchweek 31)","Hellas Verona","4-4-2",1,1.3,"Federico Bonazzoli · 8&rsquor;","3","0","Genoa","3-5-2",2,2.2,"Caleb Ekuban · 45&rsquor; Albert Guðmundsson · 58&rsquor;","1","0","https://fbref.com/en/matches/b266d1c5/Hellas-Verona-Genoa-April-7-2024-Serie-A","Genoa","Away",NA,990,245,348,70.4,4598,1925,104,125,83.2,113,145,77.9,27,63,42.9,0,0.7,0.6,6,17,4,2,24
"Serie A","2024-04-07","Serie A (Matchweek 31)","Cagliari","4-3-3",2,0.7,"Tommaso Augello · 42&rsquor; Nicolas Viola · 88&rsquor;","3","0","Atalanta","3-4-1-2",1,0.5,"Gianluca Scamacca · 13&rsquor;","3","0","https://fbref.com/en/matches/3a4f86ae/Cagliari-Atalanta-April-7-2024-Serie-A","Cagliari","Home",NA,990,219,352,62.2,4066,2046,93,126,73.8,103,134,76.9,22,77,28.6,2,0.6,0.5,10,19,4,2,24
"Serie A","2024-04-07","Serie A (Matchweek 31)","Cagliari","4-3-3",2,0.7,"Tommaso Augello · 42&rsquor; Nicolas Viola · 88&rsquor;","3","0","Atalanta","3-4-1-2",1,0.5,"Gianluca Scamacca · 13&rsquor;","3","0","https://fbref.com/en/matches/3a4f86ae/Cagliari-Atalanta-April-7-2024-Serie-A","Atalanta","Away",NA,990,408,544,75,7090,2612,188,229,82.1,181,205,88.3,30,73,41.1,1,0.5,0.6,7,29,11,3,47
"Serie A","2024-04-07","Serie A (Matchweek 31)","Juventus","3-5-2",1,1.9,"Federico Gatti · 21&rsquor;","2","0","Fiorentina","4-2-3-1",0,0.5,"","1","0","https://fbref.com/en/matches/186d535c/Juventus-Fiorentina-April-7-2024-Serie-A","Juventus","Home",NA,990,173,250,69.2,3432,1454,74,92,80.4,68,86,79.1,28,53,52.8,0,0.2,0.2,3,17,0,0,8
"Serie A","2024-04-07","Serie A (Matchweek 31)","Juventus","3-5-2",1,1.9,"Federico Gatti · 21&rsquor;","2","0","Fiorentina","4-2-3-1",0,0.5,"","1","0","https://fbref.com/en/matches/186d535c/Juventus-Fiorentina-April-7-2024-Serie-A","Fiorentina","Away",NA,990,622,704,88.4,12127,3343,231,247,93.5,321,340,94.4,68,101,67.3,0,0.2,0.7,9,62,12,7,53
"Serie A","2024-04-08","Serie A (Matchweek 31)","Udinese","3-5-1-1",1,0.1,"Lazar Samardzic · 40&rsquor;","1","0","Internazionale","3-5-2",2,3.3,"Hakan Çalhanoğlu (P) · 55&rsquor; Davide Frattesi · 90+5&rsquor;","2","0","https://fbref.com/en/matches/13a593d3/Udinese-Internazionale-April-8-2024-Serie-A","Udinese","Home",NA,990,146,240,60.8,3159,1480,53,72,73.6,70,88,79.5,23,56,41.1,1,0,0.3,2,10,3,1,10
"Serie A","2024-04-08","Serie A (Matchweek 31)","Udinese","3-5-1-1",1,0.1,"Lazar Samardzic · 40&rsquor;","1","0","Internazionale","3-5-2",2,3.3,"Hakan Çalhanoğlu (P) · 55&rsquor; Davide Frattesi · 90+5&rsquor;","2","0","https://fbref.com/en/matches/13a593d3/Udinese-Internazionale-April-8-2024-Serie-A","Internazionale","Away",NA,990,658,773,85.1,11332,3317,314,343,91.5,270,302,89.4,64,88,72.7,0,1.5,2,15,54,18,5,59
"Serie A","2024-04-12","Serie A (Matchweek 32)","Lazio","3-4-3",4,1.9,"Felipe Anderson · 7&rsquor; Matías Vecino · 14&rsquor; Felipe Anderson · 35&rsquor; Gustav Isaksen · 87&rsquor;","0","0","Salernitana","3-4-3",1,0.6,"Loum Tchaouna · 16&rsquor;","1","0","https://fbref.com/en/matches/500cf804/Lazio-Salernitana-April-12-2024-Serie-A","Lazio","Home",NA,990,600,694,86.5,10689,3497,286,309,92.6,249,284,87.7,64,88,72.7,2,1.4,1.1,13,54,12,1,39
"Serie A","2024-04-12","Serie A (Matchweek 32)","Lazio","3-4-3",4,1.9,"Felipe Anderson · 7&rsquor; Matías Vecino · 14&rsquor; Felipe Anderson · 35&rsquor; Gustav Isaksen · 87&rsquor;","0","0","Salernitana","3-4-3",1,0.6,"Loum Tchaouna · 16&rsquor;","1","0","https://fbref.com/en/matches/500cf804/Lazio-Salernitana-April-12-2024-Serie-A","Salernitana","Away",NA,990,279,370,75.4,5293,2188,123,139,88.5,107,141,75.9,43,70,61.4,1,0.5,0.7,6,26,2,1,20
"Serie A","2024-04-13","Serie A (Matchweek 32)","Lecce","4-2-3-1",1,2.6,"Nicola Sansone · 89&rsquor;","1","0","Empoli","3-4-3",0,0.1,"","0","0","https://fbref.com/en/matches/e1660e90/Lecce-Empoli-April-13-2024-Serie-A","Lecce","Home",NA,990,304,412,73.8,5588,2037,124,153,81,131,156,84,37,78,47.4,1,1.9,1.5,10,18,1,0,18
"Serie A","2024-04-13","Serie A (Matchweek 32)","Lecce","4-2-3-1",1,2.6,"Nicola Sansone · 89&rsquor;","1","0","Empoli","3-4-3",0,0.1,"","0","0","https://fbref.com/en/matches/e1660e90/Lecce-Empoli-April-13-2024-Serie-A","Empoli","Away",NA,990,250,354,70.6,4678,1995,111,131,84.7,107,127,84.3,27,73,37,0,0.1,0.2,1,16,2,0,25
"Serie A","2024-04-13","Serie A (Matchweek 32)","Torino","3-4-1-2",0,0.6,"","3","0","Juventus","3-5-2",0,1.2,"","2","0","https://fbref.com/en/matches/df4af29b/Torino-Juventus-April-13-2024-Serie-A","Torino","Home",NA,990,356,444,80.2,6666,2084,141,161,87.6,172,197,87.3,37,72,51.4,0,0.5,0.9,12,30,8,6,33
"Serie A","2024-04-13","Serie A (Matchweek 32)","Torino","3-4-1-2",0,0.6,"","3","0","Juventus","3-5-2",0,1.2,"","2","0","https://fbref.com/en/matches/df4af29b/Torino-Juventus-April-13-2024-Serie-A","Juventus","Away",NA,990,408,490,83.3,7595,2691,137,153,89.5,220,246,89.4,40,65,61.5,0,1.2,0.8,8,28,5,2,27
"Serie A","2024-04-13","Serie A (Matchweek 32)","Bologna","4-1-4-1",0,2.1,"","4","0","Monza","4-2-3-1",0,0.4,"","4","0","https://fbref.com/en/matches/7ae9f1cb/Bologna-Monza-April-13-2024-Serie-A","Bologna","Home",NA,990,502,584,86,8871,2854,190,209,90.9,264,285,92.6,39,66,59.1,0,1.9,2.1,14,58,11,0,70
"Serie A","2024-04-13","Serie A (Matchweek 32)","Bologna","4-1-4-1",0,2.1,"","4","0","Monza","4-2-3-1",0,0.4,"","4","0","https://fbref.com/en/matches/7ae9f1cb/Bologna-Monza-April-13-2024-Serie-A","Monza","Away",NA,990,294,361,81.4,5786,2005,106,123,86.2,154,168,91.7,32,59,54.2,0,0.4,0.5,4,11,5,0,17
"Serie A","2024-04-14","Serie A (Matchweek 32)","Napoli","4-3-3",2,2.2,"Matteo Politano · 16&rsquor; Victor Osimhen · 63&rsquor; Mário Rui · 90+8&rsquor;","4","1","Frosinone","3-4-1-2",2,2.4,"Walid Cheddira · 50&rsquor; Walid Cheddira · 73&rsquor;","1","0","https://fbref.com/en/matches/4cd52f7a/Napoli-Frosinone-April-14-2024-Serie-A","Napoli","Home",NA,989,507,606,83.7,8751,2876,235,252,93.3,210,238,88.2,48,83,57.8,2,2.1,1.3,17,32,14,4,33
"Serie A","2024-04-14","Serie A (Matchweek 32)","Napoli","4-3-3",2,2.2,"Matteo Politano · 16&rsquor; Victor Osimhen · 63&rsquor; Mário Rui · 90+8&rsquor;","4","1","Frosinone","3-4-1-2",2,2.4,"Walid Cheddira · 50&rsquor; Walid Cheddira · 73&rsquor;","1","0","https://fbref.com/en/matches/4cd52f7a/Napoli-Frosinone-April-14-2024-Serie-A","Frosinone","Away",NA,990,223,319,69.9,3873,1766,102,127,80.3,85,111,76.6,24,55,43.6,2,1.5,1,9,17,9,4,31
"Serie A","2024-04-14","Serie A (Matchweek 32)","Sassuolo","4-2-3-1",3,1.2,"Andrea Pinamonti · 4&rsquor; Armand Lauriente · 10&rsquor; Armand Lauriente · 53&rsquor;","3","0","Milan","4-2-3-1",3,2.8,"Rafael Leão · 20&rsquor; Luka Jović · 59&rsquor; Noah Okafor · 84&rsquor;","1","0","https://fbref.com/en/matches/55d35708/Sassuolo-Milan-April-14-2024-Serie-A","Sassuolo","Home",NA,990,192,286,67.1,3412,1662,96,113,85,74,99,74.7,19,61,31.1,2,0.3,0.6,6,9,8,1,24
"Serie A","2024-04-14","Serie A (Matchweek 32)","Sassuolo","4-2-3-1",3,1.2,"Andrea Pinamonti · 4&rsquor; Armand Lauriente · 10&rsquor; Armand Lauriente · 53&rsquor;","3","0","Milan","4-2-3-1",3,2.8,"Rafael Leão · 20&rsquor; Luka Jović · 59&rsquor; Noah Okafor · 84&rsquor;","1","0","https://fbref.com/en/matches/55d35708/Sassuolo-Milan-April-14-2024-Serie-A","Milan","Away",NA,990,493,582,84.7,8336,2793,233,258,90.3,214,242,88.4,34,58,58.6,2,1.8,0.9,19,37,9,3,45
"Serie A","2024-04-14","Serie A (Matchweek 32)","Internazionale","3-5-2",2,2,"Marcus Thuram · 12&rsquor; Hakan Çalhanoğlu (P) · 74&rsquor;","0","0","Cagliari","5-4-1",2,1.1,"Eldor Shomurodov · 64&rsquor; Nicolas Viola · 82&rsquor;","2","0","https://fbref.com/en/matches/6fa3136b/Internazionale-Cagliari-April-14-2024-Serie-A","Internazionale","Home",NA,990,593,674,88,10621,3127,254,278,91.4,281,306,91.8,54,73,74,1,1.1,1.7,9,56,13,5,62
"Serie A","2024-04-14","Serie A (Matchweek 32)","Internazionale","3-5-2",2,2,"Marcus Thuram · 12&rsquor; Hakan Çalhanoğlu (P) · 74&rsquor;","0","0","Cagliari","5-4-1",2,1.1,"Eldor Shomurodov · 64&rsquor; Nicolas Viola · 82&rsquor;","2","0","https://fbref.com/en/matches/6fa3136b/Internazionale-Cagliari-April-14-2024-Serie-A","Cagliari","Away",NA,990,336,400,84,6074,2151,156,162,96.3,115,131,87.8,49,79,62,2,0.9,0.4,7,22,7,1,25
"Serie A","2024-04-15","Serie A (Matchweek 32)","Fiorentina","4-2-3-1",1,1.5,"Jonathan Ikone · 54&rsquor;","1","0","Genoa","3-5-2",1,1.3,"Albert Guðmundsson (P) · 42&rsquor;","2","0","https://fbref.com/en/matches/f4f2aa58/Fiorentina-Genoa-April-15-2024-Serie-A","Fiorentina","Home",NA,990,404,487,83,7807,2053,140,156,89.7,189,214,88.3,65,94,69.1,1,1.1,1.3,15,26,11,6,34
"Serie A","2024-04-15","Serie A (Matchweek 32)","Fiorentina","4-2-3-1",1,1.5,"Jonathan Ikone · 54&rsquor;","1","0","Genoa","3-5-2",1,1.3,"Albert Guðmundsson (P) · 42&rsquor;","2","0","https://fbref.com/en/matches/f4f2aa58/Fiorentina-Genoa-April-15-2024-Serie-A","Genoa","Away",NA,990,259,345,75.1,4772,1939,111,130,85.4,112,134,83.6,27,60,45,0,0.3,0.3,3,7,3,2,16
"Serie A","2024-04-15","Serie A (Matchweek 32)","Atalanta","3-4-1-2",2,1.5,"Gianluca Scamacca · 13&rsquor; Éderson · 18&rsquor;","0","0","Hellas Verona","4-1-4-1",2,1.5,"Darko Lazović · 56&rsquor; Tijjani Noslin · 60&rsquor;","2","0","https://fbref.com/en/matches/6a69ffd2/Atalanta-Hellas-Verona-April-15-2024-Serie-A","Atalanta","Home",NA,990,428,560,76.4,7659,2956,188,220,85.5,210,256,82,27,59,45.8,2,1.4,0.9,14,42,8,1,54
"Serie A","2024-04-15","Serie A (Matchweek 32)","Atalanta","3-4-1-2",2,1.5,"Gianluca Scamacca · 13&rsquor; Éderson · 18&rsquor;","0","0","Hellas Verona","4-1-4-1",2,1.5,"Darko Lazović · 56&rsquor; Tijjani Noslin · 60&rsquor;","2","0","https://fbref.com/en/matches/6a69ffd2/Atalanta-Hellas-Verona-April-15-2024-Serie-A","Hellas Verona","Away",NA,990,266,394,67.5,5318,2502,111,143,77.6,116,141,82.3,37,85,43.5,2,1.4,1.1,8,27,5,2,33
"Serie A","2024-04-19","Serie A (Matchweek 33)","Genoa","3-5-2",0,0.5,"","1","0","Lazio","3-4-3",1,1,"Luis Alberto · 67&rsquor;","2","0","https://fbref.com/en/matches/a83ed0d9/Genoa-Lazio-April-19-2024-Serie-A","Genoa","Home",NA,990,358,443,80.8,6554,2316,123,142,86.6,174,194,89.7,42,78,53.8,0,0.5,1.1,7,22,5,2,20
"Serie A","2024-04-19","Serie A (Matchweek 33)","Genoa","3-5-2",0,0.5,"","1","0","Lazio","3-4-3",1,1,"Luis Alberto · 67&rsquor;","2","0","https://fbref.com/en/matches/a83ed0d9/Genoa-Lazio-April-19-2024-Serie-A","Lazio","Away",NA,990,572,681,84,9066,2627,287,317,90.5,194,219,88.6,52,81,64.2,1,0.9,1.3,9,31,13,2,44
"Serie A","2024-04-19","Serie A (Matchweek 33)","Cagliari","3-4-3",2,2.2,"Gianluca Gaetano (P) · 30&rsquor; Yerry Mina (P) · 36&rsquor;","2","0","Juventus","3-5-2",2,0.7,"Dušan Vlahović · 61&rsquor; Alberto Dossena (OG) · 87&rsquor;","3","0","https://fbref.com/en/matches/9886fa0c/Cagliari-Juventus-April-19-2024-Serie-A","Cagliari","Home",NA,990,144,229,62.9,2731,1429,68,79,86.1,43,67,64.2,25,63,39.7,0,0.5,0.3,5,13,3,1,16
"Serie A","2024-04-19","Serie A (Matchweek 33)","Cagliari","3-4-3",2,2.2,"Gianluca Gaetano (P) · 30&rsquor; Yerry Mina (P) · 36&rsquor;","2","0","Juventus","3-5-2",2,0.7,"Dušan Vlahović · 61&rsquor; Alberto Dossena (OG) · 87&rsquor;","3","0","https://fbref.com/en/matches/9886fa0c/Cagliari-Juventus-April-19-2024-Serie-A","Juventus","Away",NA,990,539,642,84,9924,3057,224,251,89.2,246,272,90.4,60,88,68.2,0,0.5,0.8,8,53,13,6,71
"Serie A","2024-04-20","Serie A (Matchweek 33)","Empoli","3-4-3",1,0.9,"Alberto Cerri · 4&rsquor;","2","0","Napoli","4-3-3",0,0.6,"","2","0","https://fbref.com/en/matches/08b10a76/Empoli-Napoli-April-20-2024-Serie-A","Empoli","Home",NA,990,189,269,70.3,3530,1682,92,109,84.4,76,94,80.9,20,61,32.8,1,0.4,0.7,5,15,4,3,17
"Serie A","2024-04-20","Serie A (Matchweek 33)","Empoli","3-4-3",1,0.9,"Alberto Cerri · 4&rsquor;","2","0","Napoli","4-3-3",0,0.6,"","2","0","https://fbref.com/en/matches/08b10a76/Empoli-Napoli-April-20-2024-Serie-A","Napoli","Away",NA,990,604,722,83.7,10620,3326,277,305,90.8,267,302,88.4,59,98,60.2,0,0.5,1.1,6,47,8,2,66
"Serie A","2024-04-20","Serie A (Matchweek 33)","Hellas Verona","4-2-3-1",1,0.8,"Diego Coppola · 90+3&rsquor;","2","0","Udinese","3-5-1-1",0,1.7,"","2","0","https://fbref.com/en/matches/e1ddfae8/Hellas-Verona-Udinese-April-20-2024-Serie-A","Hellas Verona","Home",NA,990,273,400,68.3,6099,2495,85,110,77.3,116,152,76.3,65,102,63.7,1,0.5,0.6,10,24,7,3,22
"Serie A","2024-04-20","Serie A (Matchweek 33)","Hellas Verona","4-2-3-1",1,0.8,"Diego Coppola · 90+3&rsquor;","2","0","Udinese","3-5-1-1",0,1.7,"","2","0","https://fbref.com/en/matches/e1ddfae8/Hellas-Verona-Udinese-April-20-2024-Serie-A","Udinese","Away",NA,990,247,349,70.8,4613,2123,129,158,81.6,89,119,74.8,27,58,46.6,0,1.2,0.8,11,19,3,2,25
"Serie A","2024-04-21","Serie A (Matchweek 33)","Sassuolo","4-2-3-1",0,0.6,"","1","0","Lecce","4-4-2",3,2.3,"Valentin Gendrey · 11&rsquor; Patrick Dorgu · 15&rsquor; Roberto Piccoli · 61&rsquor;","0","0","https://fbref.com/en/matches/d1e0f970/Sassuolo-Lecce-April-21-2024-Serie-A","Sassuolo","Home",NA,990,325,470,69.1,5557,2437,143,185,77.3,127,165,77,35,81,43.2,0,0.5,0.8,8,34,13,3,49
"Serie A","2024-04-21","Serie A (Matchweek 33)","Sassuolo","4-2-3-1",0,0.6,"","1","0","Lecce","4-4-2",3,2.3,"Valentin Gendrey · 11&rsquor; Patrick Dorgu · 15&rsquor; Roberto Piccoli · 61&rsquor;","0","0","https://fbref.com/en/matches/d1e0f970/Sassuolo-Lecce-April-21-2024-Serie-A","Lecce","Away",NA,990,255,378,67.5,5158,2351,94,121,77.7,115,142,81,42,101,41.6,3,2.3,0.8,13,7,9,3,21
"Serie A","2024-04-21","Serie A (Matchweek 33)","Torino","3-4-1-2",0,0.6,"","2","0","Frosinone","3-4-1-2",0,0.6,"","2","0","https://fbref.com/en/matches/ee365788/Torino-Frosinone-April-21-2024-Serie-A","Torino","Home",NA,990,353,454,77.8,6622,2809,148,172,86,149,179,83.2,42,75,56,0,0.5,0.4,11,20,6,3,30
"Serie A","2024-04-21","Serie A (Matchweek 33)","Torino","3-4-1-2",0,0.6,"","2","0","Frosinone","3-4-1-2",0,0.6,"","2","0","https://fbref.com/en/matches/ee365788/Torino-Frosinone-April-21-2024-Serie-A","Frosinone","Away",NA,990,310,403,76.9,4765,2032,167,184,90.8,105,129,81.4,24,61,39.3,0,0.4,0.6,8,20,6,2,29
"Serie A","2024-04-21","Serie A (Matchweek 33)","Salernitana","3-4-3",0,0.2,"","2","0","Fiorentina","4-2-3-1",2,2,"Christian Kouamé · 80&rsquor; Jonathan Ikone · 90+5&rsquor;","4","0","https://fbref.com/en/matches/fcfc5c95/Salernitana-Fiorentina-April-21-2024-Serie-A","Salernitana","Home",NA,990,144,254,56.7,2967,1216,60,84,71.4,55,78,70.5,27,79,34.2,0,0.2,0.1,5,8,3,1,9
"Serie A","2024-04-21","Serie A (Matchweek 33)","Salernitana","3-4-3",0,0.2,"","2","0","Fiorentina","4-2-3-1",2,2,"Christian Kouamé · 80&rsquor; Jonathan Ikone · 90+5&rsquor;","4","0","https://fbref.com/en/matches/fcfc5c95/Salernitana-Fiorentina-April-21-2024-Serie-A","Fiorentina","Away",NA,990,542,651,83.3,9903,2755,214,241,88.8,276,310,89,46,82,56.1,2,1.8,1.2,11,34,14,3,56
"Serie A","2024-04-21","Serie A (Matchweek 33)","Monza","4-2-3-1",1,1.1,"Daniel Maldini · 89&rsquor;","3","0","Atalanta","3-4-3",2,1.5,"Charles De Ketelaere · 44&rsquor; El Bilal Touré · 72&rsquor;","2","0","https://fbref.com/en/matches/8959e7b1/Monza-Atalanta-April-21-2024-Serie-A","Monza","Home",NA,990,503,592,85,8764,3148,219,246,89,204,222,91.9,53,83,63.9,1,0.9,0.7,13,22,5,2,28
"Serie A","2024-04-21","Serie A (Matchweek 33)","Monza","4-2-3-1",1,1.1,"Daniel Maldini · 89&rsquor;","3","0","Atalanta","3-4-3",2,1.5,"Charles De Ketelaere · 44&rsquor; El Bilal Touré · 72&rsquor;","2","0","https://fbref.com/en/matches/8959e7b1/Monza-Atalanta-April-21-2024-Serie-A","Atalanta","Away",NA,990,325,421,77.2,5560,2370,145,172,84.3,137,160,85.6,29,63,46,2,1.4,1.2,10,35,7,2,41
"Serie A","2024-04-22","Serie A (Matchweek 33)","Roma","4-3-3",1,2,"Sardar Azmoun · 55&rsquor;","5","0","Bologna","4-1-4-1",3,1.1,"Oussama El Azzouzi · 14&rsquor; Joshua Zirkzee · 45&rsquor; Alexis Saelemaekers · 65&rsquor;","2","0","https://fbref.com/en/matches/483d3341/Roma-Bologna-April-22-2024-Serie-A","Roma","Home",NA,990,476,563,84.5,7943,2740,225,244,92.2,208,232,89.7,33,60,55,0,1,0.7,7,33,10,4,45
"Serie A","2024-04-22","Serie A (Matchweek 33)","Roma","4-3-3",1,2,"Sardar Azmoun · 55&rsquor;","5","0","Bologna","4-1-4-1",3,1.1,"Oussama El Azzouzi · 14&rsquor; Joshua Zirkzee · 45&rsquor; Alexis Saelemaekers · 65&rsquor;","2","0","https://fbref.com/en/matches/483d3341/Roma-Bologna-April-22-2024-Serie-A","Bologna","Away",NA,990,428,505,84.8,7004,2153,207,230,90,175,190,92.1,33,61,54.1,3,1,0.5,8,25,6,1,32
"Serie A","2024-04-22","Serie A (Matchweek 33)","Milan","4-2-3-1",1,2.2,"Fikayo Tomori · 80&rsquor; Theo Hernández · 90+3&rsquor; Davide Calabria · 90+7&rsquor;","3","2","Internazionale","3-5-2",2,2,"Francesco Acerbi · 18&rsquor; Marcus Thuram · 49&rsquor; Denzel Dumfries · 90+3&rsquor;","2","1","https://fbref.com/en/matches/f8a1cbc3/Derby-della-Madonnina-Milan-Internazionale-April-22-2024-Serie-A","Milan","Home",NA,988,469,551,85.1,8276,2832,212,240,88.3,193,213,90.6,53,74,71.6,0,1.2,1.4,10,42,16,5,49
"Serie A","2024-04-22","Serie A (Matchweek 33)","Milan","4-2-3-1",1,2.2,"Fikayo Tomori · 80&rsquor; Theo Hernández · 90+3&rsquor; Davide Calabria · 90+7&rsquor;","3","2","Internazionale","3-5-2",2,2,"Francesco Acerbi · 18&rsquor; Marcus Thuram · 49&rsquor; Denzel Dumfries · 90+3&rsquor;","2","1","https://fbref.com/en/matches/f8a1cbc3/Derby-della-Madonnina-Milan-Internazionale-April-22-2024-Serie-A","Internazionale","Away",NA,989,427,509,83.9,7037,2507,203,222,91.4,185,205,90.2,28,56,50,1,1.8,1.3,9,18,7,3,25
"Serie A","2024-04-25","Serie A (Matchweek 32)","Udinese","3-4-3",1,0.6,"Roberto Pereyra · 23&rsquor;","3","0","Roma","3-5-1-1",2,1.4,"Romelu Lukaku · 64&rsquor; Bryan Cristante · 90+5&rsquor;","2","0","https://fbref.com/en/matches/bca64d25/Udinese-Roma-April-25-2024-Serie-A","Udinese","Home",NA,990,202,288,70.1,3844,1465,79,89,88.8,90,119,75.6,25,59,42.4,0,0.3,0.4,7,23,5,1,21
"Serie A","2024-04-25","Serie A (Matchweek 32)","Udinese","3-4-3",1,0.6,"Roberto Pereyra · 23&rsquor;","3","0","Roma","3-5-1-1",2,1.4,"Romelu Lukaku · 64&rsquor; Bryan Cristante · 90+5&rsquor;","2","0","https://fbref.com/en/matches/bca64d25/Udinese-Roma-April-25-2024-Serie-A","Roma","Away",NA,916,627,733,85.5,10793,3534,272,302,90.1,302,336,89.9,46,70,65.7,2,1,1,11,60,11,3,63
"Serie A","2024-04-26","Serie A (Matchweek 34)","Frosinone","3-4-1-2",3,1.7,"Matìas Soulé (P) · 10&rsquor; Marco Brescianini · 25&rsquor; Nadir Zortea · 85&rsquor;","2","0","Salernitana","5-3-2",0,1.4,"","2","0","https://fbref.com/en/matches/4fefb5fb/Frosinone-Salernitana-April-26-2024-Serie-A","Frosinone","Home",NA,990,271,384,70.6,4335,1951,146,169,86.4,93,130,71.5,25,58,43.1,2,0.6,0.5,8,27,8,3,44
"Serie A","2024-04-26","Serie A (Matchweek 34)","Frosinone","3-4-1-2",3,1.7,"Matìas Soulé (P) · 10&rsquor; Marco Brescianini · 25&rsquor; Nadir Zortea · 85&rsquor;","2","0","Salernitana","5-3-2",0,1.4,"","2","0","https://fbref.com/en/matches/4fefb5fb/Frosinone-Salernitana-April-26-2024-Serie-A","Salernitana","Away",NA,990,415,522,79.5,7256,2681,202,223,90.6,170,197,86.3,36,75,48,0,1.3,1,14,26,7,4,36
"Serie A","2024-04-27","Serie A (Matchweek 34)","Lecce","4-4-2",1,0.9,"Nikola Krstović · 90+2&rsquor;","2","0","Monza","4-2-3-1",1,1.1,"Matteo Pessina (P) · 90+6&rsquor;","3","0","https://fbref.com/en/matches/04472974/Lecce-Monza-April-27-2024-Serie-A","Lecce","Home",NA,990,330,408,80.9,6177,2241,118,134,88.1,173,199,86.9,35,60,58.3,1,0.3,0.2,4,26,6,3,34
"Serie A","2024-04-27","Serie A (Matchweek 34)","Lecce","4-4-2",1,0.9,"Nikola Krstović · 90+2&rsquor;","2","0","Monza","4-2-3-1",1,1.1,"Matteo Pessina (P) · 90+6&rsquor;","3","0","https://fbref.com/en/matches/04472974/Lecce-Monza-April-27-2024-Serie-A","Monza","Away",NA,990,397,489,81.2,7302,2637,167,187,89.3,184,205,89.8,41,65,63.1,0,0.2,0.3,5,29,4,0,25
